,Time Interval,Pkts number,Avg pkts interval,Avg pkts size,Inbound pkts,Outbound pkts,In pkts interval,Out pkts interval,In pkts size,Out pkts size,Person
643,321.5s - 322.0s,71,0.007191033633802819,1006.8169014084507,10,61,0.04786693033333399,0.00804490836666692,362.1,1112.5081967213114,0
644,322.0s - 322.5s,64,0.007741626500000003,1030.828125,8,56,0.061516242999995745,0.008607675781818423,455.5,1113.017857142857,0
645,322.5s - 323.0s,73,0.006846781904109587,1005.4657534246576,12,61,0.04282945472727368,0.008093214450000611,367.75,1130.9180327868853,0
646,323.0s - 323.5s,70,0.007032781514285715,994.7714285714286,10,60,0.04345567655555745,0.00795421989830552,426.2,1089.5333333333333,0
647,323.5s - 324.0s,72,0.007076525305555555,972.7222222222222,14,58,0.03625482269230728,0.008445863087718351,396.2142857142857,1111.8793103448277,0
648,324.0s - 324.5s,67,0.007342489014925373,1001.8507462686567,11,56,0.03905470710000145,0.008770104454545576,431.54545454545456,1113.875,0
649,324.5s - 325.0s,75,0.0067933496400000015,1033.7066666666667,14,61,0.03539618669231004,0.007987440933333308,451.07142857142856,1167.4262295081967,0
650,325.0s - 325.5s,66,0.007269391772727272,1015.1363636363636,8,58,0.05993548857142222,0.007923203912280553,397.125,1100.3793103448277,0
651,325.5s - 326.0s,72,0.006829591902777777,1008.75,11,61,0.038103725600001324,0.007761427449999777,494.6363636363636,1101.4590163934427,0
652,326.0s - 326.5s,67,0.007945859865671642,1018.8059701492538,11,56,0.03699454299999729,0.008234665290908858,445.27272727272725,1131.4642857142858,0
653,326.5s - 327.0s,70,0.007014440300000001,1021.6,10,60,0.050027596111110344,0.007991919237288245,393.8,1126.2333333333333,0
654,327.0s - 327.5s,69,0.007219432289855071,998.2898550724638,14,55,0.02850399469230944,0.008930455870370224,456.14285714285717,1136.290909090909,0
655,327.5s - 328.0s,75,0.006690091320000001,997.08,11,64,0.048080619000000976,0.007282132523809672,392.6363636363636,1100.96875,0
656,328.0s - 328.5s,90,0.005558294811111112,1070.888888888889,33,57,0.013462673218748833,0.00826619660714353,925.7272727272727,1154.9298245614036,0
657,328.5s - 329.0s,103,0.0048654415242718446,1035.9223300970873,45,58,0.010236861227273731,0.008610835263158279,922.2222222222222,1124.1379310344828,0
658,329.0s - 329.5s,78,0.006423193820512821,953.9871794871794,25,53,0.019637583791668096,0.008492411846153057,559.72,1139.9622641509434,0
659,329.5s - 330.0s,77,0.006558569467532466,996.5064935064935,16,61,0.030097910466668053,0.008249773916666451,517.875,1122.049180327869,0
660,330.0s - 330.5s,76,0.006562621184210525,984.6447368421053,18,58,0.025309685764705804,0.008573423192982326,574.2222222222222,1112.0172413793102,0
661,330.5s - 331.0s,81,0.0062010388271604945,945.283950617284,22,59,0.01814677076190546,0.00848405399999945,567.0,1086.3389830508474,0
662,331.0s - 331.5s,79,0.006337062607594937,969.8101265822785,18,61,0.025900356823529713,0.008175085233333827,462.55555555555554,1119.4918032786886,0
663,331.5s - 332.0s,75,0.006488967893333335,994.76,17,58,0.024415473374997276,0.008361659789473282,520.4117647058823,1133.7931034482758,0
664,332.0s - 332.5s,123,0.004159904276422763,1105.6666666666667,63,60,0.0074403467580645335,0.007993535728813077,1130.2063492063492,1079.9,0
665,332.5s - 333.0s,152,0.0032820379276315794,1173.032894736842,95,57,0.005218939457447359,0.00805263842857126,1210.536842105263,1110.5263157894738,0
666,333.0s - 333.5s,133,0.003691691969924812,1172.4135338345864,70,63,0.00652800797101473,0.007782623919355054,1234.6714285714286,1103.2380952380952,0
667,333.5s - 334.0s,143,0.003500632209790211,1198.3356643356644,89,54,0.0051154903295453505,0.008764380698113534,1245.7977528089887,1120.111111111111,0
668,334.0s - 334.5s,162,0.003154648969135803,1174.7530864197531,98,64,0.004744051876288661,0.007731976603175041,1220.6326530612246,1104.5,0
669,334.5s - 335.0s,150,0.0033370224400000007,1158.4133333333334,93,57,0.005118485402174083,0.008050258410714304,1220.215053763441,1057.578947368421,0
670,335.0s - 335.5s,140,0.003505668200000001,1172.9214285714286,84,56,0.005669649036144482,0.008735266872727979,1225.1190476190477,1094.625,0
671,335.5s - 336.0s,107,0.004669436317757007,1059.7570093457944,50,57,0.009182406938776342,0.00874093048214267,1022.9,1092.0877192982457,0
672,336.0s - 336.5s,81,0.006200161703703704,1035.320987654321,19,62,0.02524973111111232,0.008066138770491157,777.421052631579,1114.3548387096773,0
673,336.5s - 337.0s,105,0.004793253190476189,1075.4952380952382,47,58,0.010243890586955875,0.008490799263157848,1033.9148936170213,1109.1896551724137,0
674,337.0s - 337.5s,72,0.006966145263888893,1001.3888888888889,16,56,0.02605034319999883,0.0089362271999996,604.5625,1114.767857142857,0
675,337.5s - 338.0s,92,0.005400132706521739,930.945652173913,33,59,0.014700920624999725,0.008390387431034171,626.6363636363636,1101.1525423728813,0
676,338.0s - 338.5s,107,0.00468051238317757,1122.6915887850466,48,59,0.009155165999999932,0.008439512862068944,1095.9583333333333,1144.4406779661017,0
677,338.5s - 339.0s,152,0.003292111881578948,1171.907894736842,93,59,0.0052247687608696506,0.008374739431034107,1238.6129032258063,1066.7627118644068,0
678,339.0s - 339.5s,158,0.0031705856202531644,1182.3354430379748,94,64,0.005169563107526584,0.007875264142856372,1227.436170212766,1116.09375,0
679,339.5s - 340.0s,151,0.0032489127218543047,1176.6423841059602,95,56,0.0051125522978724535,0.008472400218182553,1226.463157894737,1092.125,0
680,340.0s - 340.5s,123,0.0040780147073170726,1176.7317073170732,66,57,0.006616607646153975,0.008669435946428296,1210.7121212121212,1137.3859649122808,0
681,340.5s - 341.0s,110,0.004545567245454544,1094.590909090909,47,63,0.010438664739130287,0.007745089016129126,1045.063829787234,1131.5396825396826,0
682,341.0s - 341.5s,131,0.003897298503816794,1135.5801526717557,69,62,0.007065312147058561,0.007908417622950609,1193.0869565217392,1071.5806451612902,0
683,341.5s - 342.0s,138,0.0034085736014492747,1181.7826086956522,81,57,0.0055066899500005205,0.008235031696428459,1235.4567901234568,1105.5087719298247,0
684,342.0s - 342.5s,97,0.005466848443298968,1067.7525773195875,39,58,0.009479630499999746,0.008229030263157511,1039.948717948718,1086.448275862069,0
685,342.5s - 343.0s,93,0.005270061806451612,948.9569892473119,32,61,0.014913198903226173,0.008136050516666653,616.875,1123.1639344262296,0
686,343.0s - 343.5s,66,0.007565720287878787,1073.3030303030303,12,54,0.04253274681818456,0.00922106141509407,633.25,1171.0925925925926,0
687,343.5s - 344.0s,87,0.005824001977011497,969.7816091954023,24,63,0.014334058217390639,0.007803525580644902,585.7083333333334,1116.095238095238,0
688,344.0s - 344.5s,79,0.005953328417721519,957.8227848101266,25,54,0.01627118345833149,0.008680980962264396,565.96,1139.2407407407406,0
689,344.5s - 345.0s,86,0.0060453250813953495,940.9883720930233,25,61,0.01923942358333382,0.008082564083333446,558.8,1097.622950819672,0
690,345.0s - 345.5s,80,0.006353637262499999,984.4625,21,59,0.022497773100002404,0.00769878618965569,588.0952380952381,1125.542372881356,0
691,345.5s - 346.0s,68,0.007074560249999995,1025.3235294117646,11,57,0.03800917620000064,0.008431104446429012,512.4545454545455,1124.298245614035,0
692,346.0s - 346.5s,79,0.006635154303797469,967.4683544303797,15,64,0.02728020842857453,0.007917372999999756,481.8666666666667,1081.28125,0
693,346.5s - 347.0s,96,0.005181013208333334,1035.9895833333333,39,57,0.01237462034210592,0.00869865089285631,943.4102564102565,1099.3333333333333,0
694,347.0s - 347.5s,109,0.004374045229357799,1086.559633027523,54,55,0.008320914754716462,0.008274373018519167,1054.148148148148,1118.3818181818183,0
695,347.5s - 348.0s,69,0.007532200333333329,1030.1159420289855,12,57,0.031155885909093038,0.008768254232143542,466.5833333333333,1148.7543859649122,0
696,348.0s - 348.5s,73,0.006773072068493151,991.7534246575342,16,57,0.021574198133331873,0.008648683160714654,504.125,1128.6315789473683,0
697,348.5s - 349.0s,76,0.006602533342105263,995.8815789473684,14,62,0.03497272561538431,0.007853396721311471,542.7857142857143,1098.1935483870968,0
698,349.0s - 349.5s,76,0.006476238881578947,983.6184210526316,19,57,0.02334275149999914,0.008435170946428221,512.5263157894736,1140.6491228070176,0
699,349.5s - 350.0s,89,0.0057313459887640425,967.2134831460675,33,56,0.014731675250001075,0.008834524781817973,745.1212121212121,1098.0892857142858,0
700,350.0s - 350.5s,79,0.006007374734177216,989.1139240506329,20,59,0.02113919373684176,0.008003360275861739,589.05,1124.7288135593221,0
701,350.5s - 351.0s,88,0.005991476079545455,948.8409090909091,28,60,0.015941145888889337,0.008338463067796596,617.5714285714286,1103.4333333333334,0
702,351.0s - 351.5s,84,0.006017679452380952,976.8452380952381,25,59,0.01671160749999956,0.008426624551723425,606.68,1133.6949152542372,0
703,351.5s - 352.0s,145,0.0033412188068965517,1208.703448275862,92,53,0.005061564670329842,0.008855376461538684,1251.6739130434783,1134.1132075471698,0
704,352.0s - 352.5s,149,0.0034259992617449663,1201.489932885906,89,60,0.00557654530681811,0.008145503305084824,1249.3258426966293,1130.5333333333333,0
705,352.5s - 353.0s,157,0.0031902177261146493,1191.43949044586,97,60,0.00511211187500038,0.008317631745762232,1235.6082474226805,1120.0333333333333,0
706,353.0s - 353.5s,139,0.0035403132805755387,1188.7338129496402,87,52,0.005481660348837437,0.00802847709803923,1233.4942528735633,1113.8461538461538,1
707,353.5s - 354.0s,155,0.0032877516451612905,1158.2,93,62,0.0053408697173907786,0.008032338819672248,1221.4193548387098,1063.3709677419354,1
708,354.0s - 354.5s,141,0.0035315286241134752,1186.177304964539,84,57,0.005791886156626207,0.008539954464285618,1248.2738095238096,1094.6666666666667,1
709,354.5s - 355.0s,149,0.0033742558791946308,1176.8926174496644,91,58,0.005450433488888646,0.008115693789473528,1230.989010989011,1092.0172413793102,1
710,355.0s - 355.5s,145,0.0034571766482758624,1184.7379310344827,88,57,0.005646519402299371,0.008589922089285551,1242.6022727272727,1095.4035087719299,1
711,355.5s - 356.0s,154,0.003252349415584415,1163.7727272727273,92,62,0.005400375582417802,0.007893064131147624,1231.5760869565217,1063.1612903225807,1
712,356.0s - 356.5s,142,0.0034520478169014083,1174.3591549295775,90,52,0.004944910853932822,0.009324149411765226,1244.588888888889,1052.8076923076924,1
713,356.5s - 357.0s,148,0.0033426174527027043,1196.6891891891892,88,60,0.00532541863218342,0.008085427796610305,1238.8181818181818,1134.9,1
714,357.0s - 357.5s,145,0.003492127724137932,1159.8827586206896,88,57,0.005639931850574722,0.008760889321428473,1212.5227272727273,1078.6140350877192,1
715,357.5s - 358.0s,148,0.0033928848310810808,1196.8648648648648,90,58,0.005525406573033405,0.008452066298245523,1226.8,1150.4137931034484,1
716,358.0s - 358.5s,134,0.0037400027462686563,1151.3955223880596,79,55,0.0062924330384612984,0.008577580333333454,1208.4683544303798,1069.418181818182,1
717,358.5s - 359.0s,157,0.0031832586050955414,1176.4840764331211,98,59,0.0050680169896911145,0.008325739362069545,1234.1530612244899,1080.6949152542372,1
718,359.0s - 359.5s,143,0.0035215355944055947,1192.2727272727273,91,52,0.00545309982222193,0.008752121000000836,1246.4175824175825,1097.5192307692307,1
719,359.5s - 360.0s,148,0.0033751972972972987,1157.912162162162,86,62,0.005292835564706125,0.00802317695082015,1223.0581395348838,1067.5483870967741,1
720,360.0s - 360.5s,150,0.003317837726666668,1178.7533333333333,95,55,0.005219027999999675,0.00890228622222156,1243.9894736842105,1066.0727272727272,1
721,360.5s - 361.0s,134,0.00351672187313433,1144.7686567164178,77,57,0.006068612763158399,0.007863327642858004,1229.4545454545455,1030.3684210526317,1
722,361.0s - 361.5s,151,0.0035179392781456965,1159.4834437086092,94,57,0.004957947215053972,0.008757373732142883,1205.5744680851064,1083.4736842105262,1
723,361.5s - 362.0s,141,0.0034734085673758857,1169.1418439716313,85,56,0.005245255416666407,0.00853969985454548,1228.164705882353,1079.5535714285713,1
724,362.0s - 362.5s,142,0.00356399061971831,1156.9859154929577,81,61,0.005757080937500092,0.007932859899999775,1226.3456790123457,1064.8852459016393,1
725,362.5s - 363.0s,143,0.003531971027972029,1180.13986013986,88,55,0.005501717770115171,0.008532325444444192,1230.7386363636363,1099.1818181818182,1
726,363.0s - 363.5s,152,0.0032947272763157905,1193.3157894736842,95,57,0.005113686000000487,0.008410175821427604,1221.0947368421052,1147.017543859649,1
727,363.5s - 364.0s,145,0.0034535774068965514,1198.3379310344828,89,56,0.0055762022045455365,0.008557337672727334,1250.3258426966293,1115.7142857142858,1
728,364.0s - 364.5s,145,0.003385061165517242,1187.551724137931,92,53,0.005176774978021942,0.00871011684615461,1211.4347826086957,1146.0943396226414,1
729,364.5s - 365.0s,149,0.003361126818791947,1139.013422818792,86,63,0.0055367539647056,0.007752832290321976,1198.9767441860465,1057.1587301587301,1
730,365.0s - 365.5s,151,0.00331392780794702,1179.0927152317881,91,60,0.005450861777777997,0.008316067169491778,1233.857142857143,1096.0333333333333,1
731,365.5s - 366.0s,137,0.00366418987591241,1187.4379562043796,85,52,0.005722550535714228,0.008814539156863551,1246.9882352941177,1090.0961538461538,1
732,366.0s - 366.5s,147,0.003396823789115645,1158.0204081632653,87,60,0.0055883796046514835,0.008184223355931986,1207.816091954023,1085.8166666666666,1
733,366.5s - 367.0s,148,0.0033904219662162153,1193.6554054054054,92,56,0.005404939736263758,0.008945305836363621,1252.554347826087,1096.892857142857,1
734,367.0s - 367.5s,155,0.003223943193548387,1187.3612903225805,93,62,0.005336167532608788,0.007886207213114995,1240.731182795699,1107.3064516129032,1
735,367.5s - 368.0s,142,0.003526915788732393,1171.3732394366198,89,53,0.005462315613636354,0.009440647134614831,1227.7303370786517,1076.7358490566037,1
736,368.0s - 368.5s,158,0.003161468582278479,1169.76582278481,98,60,0.004946170670103049,0.008343978237288194,1232.5816326530612,1067.1666666666667,1
737,368.5s - 369.0s,144,0.003411605402777778,1143.5069444444443,88,56,0.005548194609195105,0.00787964558181784,1224.1931818181818,1016.7142857142857,1
738,369.0s - 369.5s,143,0.003569962552447552,1182.9160839160838,85,58,0.005838568964285801,0.008084854105263412,1245.6352941176472,1091.0,1
739,369.5s - 370.0s,156,0.003164779948717948,1190.5,98,58,0.004774164525773691,0.00823980082456126,1222.1224489795918,1137.0689655172414,1
740,370.0s - 370.5s,146,0.003444355246575343,1180.0068493150684,91,55,0.005446178888888653,0.009016063500000528,1234.3406593406594,1090.1090909090908,1
741,370.5s - 371.0s,147,0.003440717666666665,1161.2857142857142,83,64,0.005980119048780491,0.007863915777777817,1232.7831325301204,1068.5625,1
742,371.0s - 371.5s,144,0.003404760381944445,1184.2916666666667,88,56,0.0054076801034484406,0.008481002563636056,1237.8636363636363,1100.107142857143,1
743,371.5s - 372.0s,147,0.0034148378571428563,1166.6802721088436,84,63,0.005088858867470279,0.0077682370645161865,1233.547619047619,1077.5238095238096,1
744,372.0s - 372.5s,150,0.0033298049266666657,1150.2333333333333,94,56,0.005274265473118585,0.00891623452727324,1216.3617021276596,1039.232142857143,1
745,372.5s - 373.0s,149,0.0033610070872483245,1170.6979865771812,93,56,0.0052296854999998805,0.008382493618181674,1214.7956989247311,1097.4642857142858,1
746,373.0s - 373.5s,151,0.0033038518741721865,1161.4238410596026,91,60,0.005226394400000345,0.008279042457626612,1221.978021978022,1069.5833333333333,1
747,373.5s - 374.0s,142,0.003460429676056337,1179.9929577464789,87,55,0.005241406139535144,0.008722804685184563,1224.3908045977012,1109.7636363636364,1
748,374.0s - 374.5s,143,0.003579032650349651,1178.3776223776224,86,57,0.005655605447059449,0.008407219767857807,1219.360465116279,1116.5438596491229,1
749,374.5s - 375.0s,142,0.0035646329859154936,1188.8309859154929,88,54,0.005641354620689819,0.009175869679245566,1225.3977272727273,1129.2407407407406,1
750,375.0s - 375.5s,142,0.003490078267605635,1197.781690140845,85,57,0.00584189241666674,0.008582015910714549,1240.2235294117647,1134.4912280701753,1
751,375.5s - 376.0s,144,0.003470052819444443,1160.0555555555557,85,59,0.005718335369047893,0.00812701186206878,1228.4470588235295,1061.5254237288136,1
752,376.0s - 376.5s,154,0.0032673579415584426,1170.551948051948,92,62,0.005419157054945202,0.008125481295082193,1224.6847826086957,1090.225806451613,1
753,376.5s - 377.0s,136,0.003589276830882354,1196.4338235294117,80,56,0.00608334816455727,0.008311059945454375,1242.575,1130.517857142857,1
754,377.0s - 377.5s,155,0.0032990485612903213,1203.9032258064517,95,60,0.004110450031914945,0.008108933864406736,1245.4421052631578,1138.1333333333334,1
755,377.5s - 378.0s,119,0.003984001697478993,1199.2857142857142,63,56,0.005983630983870802,0.007974261781817983,1247.6031746031747,1144.9285714285713,1
756,378.0s - 378.5s,167,0.003154353257485031,1167.9461077844312,110,57,0.004209816779816219,0.008878360160713734,1218.8272727272727,1069.7543859649122,1
757,378.5s - 379.0s,135,0.0037075965777777753,1180.0148148148148,80,55,0.006213059797468753,0.008534802648147922,1234.825,1100.290909090909,1
758,379.0s - 379.5s,124,0.004002847258064516,1207.258064516129,68,56,0.00636403131343303,0.00832663225454553,1251.7794117647059,1153.1964285714287,1
759,379.5s - 380.0s,149,0.0033467563892617467,1168.8523489932886,93,56,0.0036451672826088902,0.008191806909090618,1214.5591397849462,1092.9464285714287,1
760,380.0s - 380.5s,171,0.0029284406666666655,1196.438596491228,112,59,0.004295888315314985,0.00848061194827602,1243.5982142857142,1106.915254237288,1
761,380.5s - 381.0s,140,0.003492239164285715,1157.3428571428572,80,60,0.0058362926075946975,0.00801560484745778,1219.7875,1074.0833333333333,1
762,381.0s - 381.5s,132,0.0037817055303030274,1180.3863636363637,75,57,0.004350830716216817,0.008172890374999449,1239.4666666666667,1102.6491228070176,1
763,381.5s - 382.0s,157,0.0032538438535031845,1177.9745222929937,102,55,0.004292346811881332,0.008901819740740561,1211.2058823529412,1116.3454545454545,1
764,382.0s - 382.5s,145,0.003442176193103449,1151.6758620689654,88,57,0.005287626298850463,0.008214001910713722,1221.784090909091,1043.438596491228,1
765,382.5s - 383.0s,139,0.003624521179856116,1158.36690647482,81,58,0.0056339769249994735,0.008465469070175228,1227.3950617283951,1061.9655172413793,1
766,383.0s - 383.5s,139,0.003551191884892088,1157.410071942446,82,57,0.005806967555554926,0.008295558660713758,1205.280487804878,1088.5438596491229,1
767,383.5s - 384.0s,147,0.003437346707482993,1166.0544217687075,94,53,0.005279998763441081,0.00932744971153782,1215.1170212765958,1079.0377358490566,1
768,384.0s - 384.5s,152,0.0032919037960526328,1172.8486842105262,93,59,0.005225494847826316,0.008306137051723955,1242.6129032258063,1062.8813559322034,1
769,384.5s - 385.0s,137,0.003581154408759123,1182.3211678832117,86,51,0.005654033682352586,0.00881551771999966,1223.8953488372092,1112.2156862745098,1
770,385.0s - 385.5s,153,0.003339008862745099,1185.1699346405228,93,60,0.005332510934783099,0.008320382610168825,1233.7096774193549,1109.9333333333334,1
771,385.5s - 386.0s,143,0.003510951860139858,1179.4825174825176,84,59,0.005811977168675009,0.008277694500000326,1246.0833333333333,1084.6610169491526,1
772,386.0s - 386.5s,141,0.003532259851063831,1189.099290780142,87,54,0.0051220938372097844,0.009267463641509828,1225.0344827586207,1131.2037037037037,1
773,386.5s - 387.0s,153,0.0032141849803921565,1177.6143790849674,94,59,0.005155627043010828,0.008322693431034426,1243.4787234042553,1072.677966101695,1
774,387.0s - 387.5s,133,0.003837553729323309,1133.142857142857,75,58,0.006629212743243252,0.008553272385964655,1191.6533333333334,1057.4827586206898,1
775,387.5s - 388.0s,148,0.0033153458986486498,1193.7905405405406,88,60,0.005289252379309895,0.008311859525423704,1245.284090909091,1118.2666666666667,1
776,388.0s - 388.5s,142,0.0035770341197183097,1185.4014084507041,88,54,0.005291945919540253,0.009008897018867723,1236.7386363636363,1101.7407407407406,1
777,388.5s - 389.0s,154,0.0032077362012987026,1196.0714285714287,96,58,0.005166515821052767,0.008536992912280638,1238.7604166666667,1125.4137931034484,1
778,389.0s - 389.5s,139,0.0035814945899280593,1181.9064748201438,83,56,0.0052146661707318225,0.008868143309091052,1217.1566265060242,1129.6607142857142,1
779,389.5s - 390.0s,140,0.0035930203071428564,1199.357142857143,84,56,0.005794618445782729,0.008896798018181265,1255.3690476190477,1115.3392857142858,1
780,390.0s - 390.5s,153,0.0032740701764705895,1174.8562091503268,92,61,0.005396819923076807,0.008100066833334078,1202.6195652173913,1132.983606557377,1
781,390.5s - 391.0s,136,0.0036771507941176468,1185.5735294117646,83,53,0.005986935353658465,0.008486227076923787,1228.1807228915663,1118.8490566037735,1
782,391.0s - 391.5s,144,0.0034787691944444454,1131.0416666666667,82,62,0.006056924086420274,0.00797186849180263,1203.9146341463415,1034.6612903225807,1
783,391.5s - 392.0s,142,0.0035290436760563376,1177.4647887323943,85,57,0.005611990940476544,0.008583901946428187,1236.3294117647058,1089.6842105263158,1
784,392.0s - 392.5s,136,0.0036735746323529415,1187.7720588235295,83,53,0.005981648048780577,0.009086784923077027,1224.0602409638554,1130.9433962264152,1
785,392.5s - 393.0s,143,0.00343133744055944,1189.2377622377621,86,57,0.005646658564705831,0.008037996250000188,1244.7790697674418,1105.438596491228,1
786,393.0s - 393.5s,148,0.0034538093783783802,1155.972972972973,91,57,0.0053299221666665945,0.008567439196428137,1211.7802197802198,1066.877192982456,1
787,393.5s - 394.0s,139,0.0036056046762589933,1169.0791366906474,79,60,0.006032535461538548,0.008341047932203301,1218.9493670886077,1103.4166666666667,1
788,394.0s - 394.5s,143,0.003423303671328672,1193.7132867132866,91,52,0.005338324366666964,0.008270742549019787,1239.868131868132,1112.9423076923076,1
789,394.5s - 395.0s,146,0.0034997575205479433,1134.2397260273972,89,57,0.00545290997727286,0.008581991589285362,1189.1348314606741,1048.5263157894738,1
790,395.0s - 395.5s,135,0.0037037557481481484,1169.0222222222221,75,60,0.005546283891891949,0.008324470559321494,1204.1333333333334,1125.1333333333334,1
791,395.5s - 396.0s,148,0.0033169994189189175,1181.9932432432433,91,57,0.005444782455555873,0.008228608696429416,1241.4835164835165,1087.017543859649,1
792,396.0s - 396.5s,142,0.0035285850492957752,1180.8028169014085,83,59,0.005979528243902517,0.007945542206896491,1220.0843373493976,1125.542372881356,1
793,396.5s - 397.0s,146,0.003428353698630138,1188.13698630137,88,58,0.005640531747125895,0.008609369017544092,1250.4204545454545,1093.6379310344828,1
794,397.0s - 397.5s,149,0.0033570486375838924,1172.3489932885907,91,58,0.005449887833333378,0.008432742894736396,1221.7142857142858,1094.896551724138,1
795,397.5s - 398.0s,139,0.003606903697841726,1189.8057553956835,87,52,0.005698177988372182,0.009613192647059484,1231.5632183908046,1119.9423076923076,1
796,398.0s - 398.5s,145,0.003459062544827585,1156.1310344827587,83,62,0.005755258231707424,0.008056392901639661,1230.0,1057.241935483871,1
797,398.5s - 399.0s,152,0.0032834099671052636,1166.342105263158,92,60,0.005386072714286032,0.008135444813559635,1209.4782608695652,1100.2,1
798,399.0s - 399.5s,139,0.0036310452733812944,1183.4172661870505,79,60,0.0058991580769232905,0.008204156135592465,1249.392405063291,1096.55,1
799,399.5s - 400.0s,136,0.0036547709485294146,1171.110294117647,82,54,0.005940716123456785,0.008686674924528027,1242.8902439024391,1062.111111111111,1
800,400.0s - 400.5s,150,0.003272341520000002,1178.0533333333333,92,58,0.005288848065933987,0.008081186631578044,1210.2173913043478,1127.0344827586207,1
801,400.5s - 401.0s,146,0.0034657245479452056,1183.0821917808219,92,54,0.005277282065934526,0.008785011660378123,1235.858695652174,1093.1666666666667,1
802,401.0s - 401.5s,142,0.0035527815704225357,1195.4084507042253,84,58,0.00542439038554221,0.008158898596491326,1241.4166666666667,1128.7758620689656,1
803,401.5s - 402.0s,145,0.0033893143517241394,1180.0137931034483,82,63,0.005321827407407382,0.007758119709676741,1258.0487804878048,1078.4444444444443,1
804,402.0s - 402.5s,145,0.003516307455172414,1161.1586206896552,85,60,0.005835347904761891,0.007978179474575573,1217.9176470588236,1080.75,1
805,402.5s - 403.0s,146,0.0033630508767123293,1169.1849315068494,90,56,0.005398897303370831,0.008190023145454523,1214.2444444444445,1096.767857142857,1
806,403.0s - 403.5s,142,0.0035928329014084516,1180.3169014084508,82,60,0.006058458123457086,0.008213219559321507,1234.3292682926829,1106.5,1
807,403.5s - 404.0s,144,0.003408320048611109,1184.173611111111,82,62,0.005928237000000255,0.007895709393442415,1230.0,1123.5645161290322,1
808,404.0s - 404.5s,145,0.00345496216551724,1176.296551724138,92,53,0.00528714943956087,0.009055960288461708,1221.5652173913043,1097.7169811320755,1
809,404.5s - 405.0s,148,0.0033732912094594615,1213.0608108108108,87,61,0.005370996581395137,0.007990870483333386,1262.287356321839,1142.8524590163934,1
810,405.0s - 405.5s,132,0.003718150727272727,1164.7575757575758,73,59,0.005435964222222367,0.00827126199999972,1221.4657534246576,1094.593220338983,1
811,405.5s - 406.0s,154,0.003337351220779221,1183.5974025974026,100,54,0.0047186154242424,0.008926568773585398,1241.88,1075.6666666666667,1
812,406.0s - 406.5s,154,0.0032324526883116874,1146.0324675324675,93,61,0.004066275380435266,0.0081107470500001,1222.215053763441,1029.8852459016393,1
813,406.5s - 407.0s,135,0.003712363955555556,1206.6074074074074,82,53,0.004705349283950106,0.00905286569230795,1256.4024390243903,1129.566037735849,1
814,407.0s - 407.5s,130,0.003887273746153846,1171.053846153846,70,60,0.0059476543623189345,0.00839825857627155,1246.8857142857144,1082.5833333333333,1
815,407.5s - 408.0s,140,0.003505708857142858,1183.6285714285714,82,58,0.005573615506172565,0.00843311519298296,1246.5975609756097,1094.603448275862,1
816,408.0s - 408.5s,151,0.0033009664966887437,1181.046357615894,92,59,0.005171765912087687,0.008067457637931229,1216.641304347826,1125.542372881356,1
817,408.5s - 409.0s,132,0.003388151393939394,1179.0,81,51,0.004199099849999754,0.008232592040000099,1243.3086419753085,1076.862745098039,1
818,409.0s - 409.5s,139,0.003910979107913669,1191.7553956834533,79,60,0.004047435679487203,0.00800529467796608,1243.4683544303798,1123.6666666666667,1
819,409.5s - 410.0s,165,0.0031374780545454575,1151.4060606060607,102,63,0.004697987178217611,0.007526019258064355,1219.4313725490197,1041.2698412698412,1
820,410.0s - 410.5s,148,0.0033159120675675655,1165.081081081081,90,58,0.005284091876404454,0.008125853385964993,1211.3,1093.3620689655172,1
821,410.5s - 411.0s,149,0.003415268637583893,1186.8657718120805,92,57,0.00516603339560401,0.00836382169642848,1250.3369565217392,1084.421052631579,1
822,411.0s - 411.5s,143,0.003512202153846153,1166.832167832168,83,60,0.005860109402438483,0.008217690762711623,1221.4698795180723,1091.25,1
823,411.5s - 412.0s,136,0.0036602960955882348,1162.7426470588234,81,55,0.005630771187500017,0.00791576729629692,1218.3827160493827,1080.8,1
824,412.0s - 412.5s,134,0.003629797119402985,1202.44776119403,78,56,0.006113400753247038,0.008777751000000287,1230.8974358974358,1162.8214285714287,1
825,412.5s - 413.0s,155,0.0032631019419354845,1166.0451612903225,93,62,0.005223931043478002,0.00752503206557381,1236.4193548387098,1060.483870967742,1
826,413.0s - 413.5s,145,0.003463512310344828,1172.5310344827585,89,56,0.005458075249999891,0.008521013963636713,1227.8651685393259,1084.5892857142858,1
827,413.5s - 414.0s,149,0.003363052046979865,1176.9597315436242,90,59,0.0055109876741572875,0.00841348444827641,1210.088888888889,1126.4237288135594,1
828,414.0s - 414.5s,147,0.003403505795918369,1191.299319727891,87,60,0.005703564081395096,0.008151141661017899,1234.8735632183907,1128.1166666666666,1
829,414.5s - 415.0s,145,0.003452865110344829,1186.0620689655173,89,56,0.005573994886363726,0.008567371745454527,1242.0,1097.1607142857142,1
830,415.0s - 415.5s,139,0.0036016841798561156,1188.0,84,55,0.005909574915663088,0.008309259000000154,1229.047619047619,1125.3090909090909,1
831,415.5s - 416.0s,157,0.0032191624458598705,1177.5222929936306,92,65,0.0051657442527469925,0.007640735781250463,1236.445652173913,1094.123076923077,1
